"slot","panel","date","time","panel_title","chairs","discussants","section","title","presenter","coauthor","presenter_affiliation"
"Di D","12","24.09.2024","14:00-15:30 Uhr","Europas neue Realitäten: die Auswirkungen des Nahostkonflikts und des Angriffskrieges gegen die Ukraine auf die Europäische Union","Claudia Wiesner, Hochschule Fulda","Michèle Knodt, Technische Universität Darmstadt","Entwicklungstheorie und Entwicklungspolitik; Europa- und Regionalismusforschung; Außen- und Sicherheitspolitik","Die EU-Nachbarschaftspolitik im Kontext der neuen ","Andrea Gawrich",NA,"Justus-Liebig-Universität Gießen"
"Di D","12","24.09.2024","14:00-15:30 Uhr","Europas neue Realitäten: die Auswirkungen des Nahostkonflikts und des Angriffskrieges gegen die Ukraine auf die Europäische Union","Claudia Wiesner, Hochschule Fulda","Michèle Knodt, Technische Universität Darmstadt","Entwicklungstheorie und Entwicklungspolitik; Europa- und Regionalismusforschung; Außen- und Sicherheitspolitik","Energiesicherheit-Nachhaltigkeit-Nexus in Zeiten des Krieges: Krisengesteuerte Notfallmaßnahmen fü","Michele Knodt",NA,"Technische Universität Darmstadt"
"Di D","13","24.09.2024","14:00-15:30 Uhr","Feminist Futures (Past) beyond Crisis: Critiquing the Entanglements of Colonization, Nature, and Embodiment","Mareike Gebhardt, Universität Münster; Katharina Mosene, Leibniz-Institut für Medienforschung ?Hans-Bredow-Institut (HBI)","Rosine Kelz, Universität Bremen; Viktoria Huegel, Universität Wien","Politik und Geschlecht","Between Refusal and Refuge. A Feminist, Relational Reconceptualization of Democratic Theory an","Catherine Koekoek",NA,"Erasmus Universität Rotterdam"
"Di D","13","24.09.2024","14:00-15:30 Uhr","Feminist Futures (Past) beyond Crisis: Critiquing the Entanglements of Colonization, Nature, and Embodiment","Mareike Gebhardt, Universität Münster; Katharina Mosene, Leibniz-Institut für Medienforschung ?Hans-Bredow-Institut (HBI)","Rosine Kelz, Universität Bremen; Viktoria Huegel, Universität Wien","Politik und Geschlecht","Climate Movements, African Feminism a","Celine Barry",NA,"Technische Universität Berlin"
"Di D","13","24.09.2024","14:00-15:30 Uhr","Feminist Futures (Past) beyond Crisis: Critiquing the Entanglements of Colonization, Nature, and Embodiment","Mareike Gebhardt, Universität Münster; Katharina Mosene, Leibniz-Institut für Medienforschung ?Hans-Bredow-Institut (HBI)","Rosine Kelz, Universität Bremen; Viktoria Huegel, Universität Wien","Politik und Geschlecht","Geographic Ruptures and Remem","Hanna Al-Taher",NA,"Technische Universität Dresden"
"Di D","13","24.09.2024","14:00-15:30 Uhr","Feminist Futures (Past) beyond Crisis: Critiquing the Entanglements of Colonization, Nature, and Embodiment","Mareike Gebhardt, Universität Münster; Katharina Mosene, Leibniz-Institut für Medienforschung ?Hans-Bredow-Institut (HBI)","Rosine Kelz, Universität Bremen; Viktoria Huegel, Universität Wien","Politik und Geschlecht","Hope beyond the Anthropocene: from Denialist Optimism to Affi","Liesbeth Schoonheim",NA,"Humboldt-Universität zu Berlin"
"Di D","14","24.09.2024","14:00-15:30 Uhr","Gegenuntersuchungen der „Migrationskrise“: Politiktheoretische Perspektiven auf migrantische Kämpfe und postmigrantische Allianzen","Jeanette Ehrmann, Humboldt-Universität zu Berlin; Laura Gorriahn, Humboldt-Universität zu Berlin","","Politische Theorie und Ideengeschichte; Migrationspolitik; Ethnografische Methoden in der Politikwissenschaft","Citizenship und Solidarität 'von unten'. Revisionen aus der Perspektive (pro)mig","Helge Schwiertz",NA,"Universität Hamburg"
"Di D","14","24.09.2024","14:00-15:30 Uhr","Gegenuntersuchungen der „Migrationskrise“: Politiktheoretische Perspektiven auf migrantische Kämpfe und postmigrantische Allianzen","Jeanette Ehrmann, Humboldt-Universität zu Berlin; Laura Gorriahn, Humboldt-Universität zu Berlin","","Politische Theorie und Ideengeschichte; Migrationspolitik; Ethnografische Methoden in der Politikwissenschaft","How legal is justice? Zum Verhältnis von Recht und Gerechtigkeit am Beispiel von A","Veronika Zablotsky",NA,"Freie Universität Berlin"
"Di D","14","24.09.2024","14:00-15:30 Uhr","Gegenuntersuchungen der „Migrationskrise“: Politiktheoretische Perspektiven auf migrantische Kämpfe und postmigrantische Allianzen","Jeanette Ehrmann, Humboldt-Universität zu Berlin; Laura Gorriahn, Humboldt-Universität zu Berlin","","Politische Theorie und Ideengeschichte; Migrationspolitik; Ethnografische Methoden in der Politikwissenschaft","Living Diaspora. Demokratie als Lebensform nach dem postm","Jeanette Ehrmann",NA,"Humboldt-Universität zu Berlin"
"Di D","14","24.09.2024","14:00-15:30 Uhr","Gegenuntersuchungen der „Migrationskrise“: Politiktheoretische Perspektiven auf migrantische Kämpfe und postmigrantische Allianzen","Jeanette Ehrmann, Humboldt-Universität zu Berlin; Laura Gorriahn, Humboldt-Universität zu Berlin","","Politische Theorie und Ideengeschichte; Migrationspolitik; Ethnografische Methoden in der Politikwissenschaft","Zur politischen Bedeutung von Protesten prekärer Migrant*innen – migrantischer Protest als P","Laura Gorriahn",NA,"Humboldt-Universität zu Berlin"
"Di D","14","24.09.2024","14:00-15:30 Uhr","Gegenuntersuchungen der „Migrationskrise“: Politiktheoretische Perspektiven auf migrantische Kämpfe und postmigrantische Allianzen","Jeanette Ehrmann, Humboldt-Universität zu Berlin; Laura Gorriahn, Humboldt-Universität zu Berlin","","Politische Theorie und Ideengeschichte; Migrationspolitik; Ethnografische Methoden in der Politikwissenschaft","Zur politischen Bedeutung von Protesten prekärer Migrant*innen – migrantischer Protest als P","Christian Volk",NA,"Humboldt-Universität zu Berlin"
"Di D","15","24.09.2024","14:00-15:30 Uhr","Historisch-materialistische Politik-Analyse: Ansätze und Weiterentwicklungen","Ulrich Brand, Universität Wien; Neva Löw, Universität Kassel","Fabian Georgi, Philipps-Universität Marburg","Politische Ökonomie; Policy-Analyse und Verwaltungswissenschaft","Anliegen der HMPA und empirische","Ulrich Brand",NA,"Universität Wien"
"Di D","15","24.09.2024","14:00-15:30 Uhr","Historisch-materialistische Politik-Analyse: Ansätze und Weiterentwicklungen","Ulrich Brand, Universität Wien; Neva Löw, Universität Kassel","Fabian Georgi, Philipps-Universität Marburg","Politische Ökonomie; Policy-Analyse und Verwaltungswissenschaft","Anschlusspunkte und Grenzen der HMPA: Aktuelle e","Neva Löw",NA,"Universität Kassel"
"Di D","15","24.09.2024","14:00-15:30 Uhr","Historisch-materialistische Politik-Analyse: Ansätze und Weiterentwicklungen","Ulrich Brand, Universität Wien; Neva Löw, Universität Kassel","Fabian Georgi, Philipps-Universität Marburg","Politische Ökonomie; Policy-Analyse und Verwaltungswissenschaft","Kämpfe um Migrationspolitik a","John Kannankulam",NA,"Philipps-Universität Marburg"
"Di D","15","24.09.2024","14:00-15:30 Uhr","Historisch-materialistische Politik-Analyse: Ansätze und Weiterentwicklungen","Ulrich Brand, Universität Wien; Neva Löw, Universität Kassel","Fabian Georgi, Philipps-Universität Marburg","Politische Ökonomie; Policy-Analyse und Verwaltungswissenschaft","Migrationspolitik und","Jannis Eicker",NA,"Universität Kassel"
"Di D","15","24.09.2024","14:00-15:30 Uhr","Historisch-materialistische Politik-Analyse: Ansätze und Weiterentwicklungen","Ulrich Brand, Universität Wien; Neva Löw, Universität Kassel","Fabian Georgi, Philipps-Universität Marburg","Politische Ökonomie; Policy-Analyse und Verwaltungswissenschaft","Umkämpfte Integration. Die HMPA in de","Felix Syrovatka",NA,"Freie Universität Berlin"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen",NA,NA,NA,NA
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Die Spitzenverbände der deutschen Wirtschaft in der Polykrise – BDI und","Sebastian Fuchs",NA,"Bergische Universität Wuppertal"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Die Spitzenverbände der deutschen Wirtschaft in der Polykrise – BDI und","Detlef Sack",NA,"Bergische Universität Wuppertal"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Die Wasserstoffindustrie als Gewinner der Polykrise? Die EU-Governance des Markthochlauf","Lucas Flath",NA,"Technische Universität Darmstadt"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Die Wasserstoffindustrie als Gewinner der Polykrise? Die EU-Governance des Markthochlauf","Christine Quittkat",NA,"Technische Universität Darmstadt"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Möge die Macht mit uns sein - Die Macht von Interessengruppen im Europäi","Marie Lohrum",NA,"Max-Planck-Institut für ausländisches öffentliches Recht und Völkerrecht"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Zugangs- und Einflusschancen von Interessengruppen in der G","Thomas von Winter",NA,NA
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Verbände als institutionelle Vetospieler bei der Infrast","Thorsten Winkelmann",NA,"Friedrich-Alexander-Universität Erlangen"
"Di D","16","24.09.2024","14:00-15:30 Uhr","Interessengruppen in der Polykrise. Institutionelle Erosion, Lobbying-Strategien und unkonventionelle Allianzen in der Interessenvermittlung","","Niclas Hüttemann, Technische Universität Chemnitz; Maximilian Schiffers, Universität Duisburg-Essen; Florian Spohr, Universität Stuttgart","Policy-Analyse und Verwaltungswissenschaft; Regierungssystem und Regieren in der Bundesrepublik Deutschland; Organisierte Interessen","Verbände als institutionelle Vetospieler bei der Infrast","Erwin Fellner",NA,NA
"Di D","17","24.09.2024","14:00-15:30 Uhr","Konservatismus: Ideologische Kipppunkte und Konstellationen","Thomas Biebricher, Goethe-Universität Frankfurt","Tobias Adler-Bartels, Georg-August-Universität Göttingen; Ursula Birsl, Philipps-Universität Marburg; Martin Beckstein, Georg-August-Universität Göttingen; Laila Riedmiller, Friedrich-Alexander-Universität Erlangen-Nürnberg","Politische Theorie und Ideengeschichte; Politische Soziologie","Das radikale Potential d","Tobias Adler-Bartels",NA,"Georg-August-Universität Göttingen"
"Di D","17","24.09.2024","14:00-15:30 Uhr","Konservatismus: Ideologische Kipppunkte und Konstellationen","Thomas Biebricher, Goethe-Universität Frankfurt","Tobias Adler-Bartels, Georg-August-Universität Göttingen; Ursula Birsl, Philipps-Universität Marburg; Martin Beckstein, Georg-August-Universität Göttingen; Laila Riedmiller, Friedrich-Alexander-Universität Erlangen-Nürnberg","Politische Theorie und Ideengeschichte; Politische Soziologie","Kann eine Revolution ","Martin Beckstein",NA,"Georg-August-Universität Göttingen"
"Di D","17","24.09.2024","14:00-15:30 Uhr","Konservatismus: Ideologische Kipppunkte und Konstellationen","Thomas Biebricher, Goethe-Universität Frankfurt","Tobias Adler-Bartels, Georg-August-Universität Göttingen; Ursula Birsl, Philipps-Universität Marburg; Martin Beckstein, Georg-August-Universität Göttingen; Laila Riedmiller, Friedrich-Alexander-Universität Erlangen-Nürnberg","Politische Theorie und Ideengeschichte; Politische Soziologie","Konservatismus als Bezugspunkt der gegenwärtigen","Laila Riedmiller",NA,NA
"Di D","17","24.09.2024","14:00-15:30 Uhr","Konservatismus: Ideologische Kipppunkte und Konstellationen","Thomas Biebricher, Goethe-Universität Frankfurt","Tobias Adler-Bartels, Georg-August-Universität Göttingen; Ursula Birsl, Philipps-Universität Marburg; Martin Beckstein, Georg-August-Universität Göttingen; Laila Riedmiller, Friedrich-Alexander-Universität Erlangen-Nürnberg","Politische Theorie und Ideengeschichte; Politische Soziologie","Zur maskulinen Ethik des ","Ursula Birsl",NA,"Philipps-Universität Marburg"
"Di D","18","24.09.2024","14:00-15:30 Uhr","Legitimation und Gerechtigkeit in der globalen Klimakrise","Henrike Knappe, Technische Universität Berlin","Ulrike Zeigermann, Julius-Maximilians-Universität Würzburg","Internationale Beziehungen; Wahlen und politische Einstellungen; Soziologie der internationalen Beziehungen","Legitimation durch Generationengerechtigkeit: Upgrade des Gem","Leonie de Weerth",NA,"Ludwig-Maximilians-Universität"
